ID,Topic,English,Hindi,Difficulty,Part of speech,Source type,Dialogue links
uti-051,Utilities,financial hardship program,आर्थिक कठिनाई कार्यक्रम,intermediate,term,curated-direct,
uti-052,Utilities,report an outage,बिजली कटौती की सूचना देना,foundation,action,curated-direct,
uti-053,Utilities,set up direct debit,प्रत्यक्ष कटौती शुरू करना,foundation,action,curated-direct,
uti-054,Utilities,submit a meter reading,मीटर रीडिंग जमा करना,foundation,action,curated-direct,
uti-055,Utilities,billing cycle,बिलिंग चक्र,intermediate,term,curated-supplemental,
uti-056,Utilities,broadband speed,ब्रॉडबैंड गति,intermediate,term,curated-supplemental,
uti-057,Utilities,customer number,ग्राहक संख्या,intermediate,term,curated-supplemental,dialogue-073
uti-058,Utilities,data usage,डेटा उपयोग,intermediate,term,curated-supplemental,
uti-059,Utilities,disconnection warning,सेवा विच्छेदन चेतावनी,intermediate,term,curated-supplemental,
uti-060,Utilities,electricity distributor,बिजली वितरक,intermediate,term,curated-supplemental,
uti-061,Utilities,gas distributor,गैस वितरक,intermediate,term,curated-supplemental,
uti-062,Utilities,internet provider,इंटरनेट प्रदाता,intermediate,term,curated-supplemental,
uti-063,Utilities,line rental,लाइन किराया,intermediate,term,curated-supplemental,
uti-064,Utilities,meter fault,मीटर दोष,intermediate,term,curated-supplemental,
uti-065,Utilities,meter replacement,मीटर प्रतिस्थापन,intermediate,term,curated-supplemental,
uti-066,Utilities,mobile coverage,मोबाइल कवरेज,intermediate,term,curated-supplemental,
uti-067,Utilities,mobile provider,मोबाइल प्रदाता,intermediate,term,curated-supplemental,
uti-068,Utilities,network fault,नेटवर्क दोष,intermediate,term,curated-supplemental,
uti-069,Utilities,overdue amount,अतिदेय राशि,intermediate,term,curated-supplemental,
uti-070,Utilities,payment extension,भुगतान समय विस्तार,intermediate,term,curated-supplemental,dialogue-085
uti-071,Utilities,reconnection request,पुनः कनेक्शन अनुरोध,intermediate,term,curated-supplemental,
uti-072,Utilities,service technician,सेवा तकनीशियन,intermediate,term,curated-supplemental,
uti-073,Utilities,supply address,आपूर्ति पता,intermediate,term,curated-supplemental,
uti-074,Utilities,utility concession,उपयोगिता रियायत,intermediate,term,curated-supplemental,
uti-075,Utilities,water authority,जल प्राधिकरण,intermediate,term,curated-supplemental,
uti-076,Utilities,water rebate,पानी छूट,intermediate,term,curated-supplemental,
uti-077,Utilities,excess data charge,अतिरिक्त डेटा शुल्क,intermediate,term,curated-supplemental,
uti-078,Utilities,payment due date,भुगतान नियत तिथि,intermediate,term,curated-supplemental,dialogue-073
uti-079,Utilities,installation,स्थापना,intermediate,term,curated-supplemental,
uti-080,Utilities,modem,मोडेम,intermediate,term,curated-supplemental,
uti-081,Utilities,rebate,छूट,intermediate,term,curated-supplemental,
uti-082,Utilities,relocation,स्थानांतरण,intermediate,term,curated-supplemental,
uti-083,Utilities,router,राउटर,intermediate,term,curated-supplemental,
uti-084,Utilities,account closure,खाता बंद करना,intermediate,term,curated-supplemental,
uti-085,Utilities,account transfer,खाता हस्तांतरण,intermediate,term,curated-supplemental,
uti-086,Utilities,appointment window,नियुक्ति समय सीमा,intermediate,term,curated-supplemental,
uti-087,Utilities,broadband plan,ब्रॉडबैंड योजना,intermediate,term,curated-supplemental,
uti-088,Utilities,connection fee,कनेक्शन शुल्क,intermediate,term,curated-supplemental,
uti-089,Utilities,contract term,अनुबंध अवधि,intermediate,term,curated-supplemental,
uti-090,Utilities,data allowance,डेटा सीमा,intermediate,term,curated-supplemental,
uti-091,Utilities,disputed bill,विवादित बिल,intermediate,term,curated-supplemental,
uti-092,Utilities,electricity account,बिजली खाता,intermediate,term,curated-supplemental,dialogue-085
uti-093,Utilities,energy usage,ऊर्जा उपयोग,intermediate,term,curated-supplemental,
uti-094,Utilities,fault report,दोष रिपोर्ट,intermediate,term,curated-supplemental,
uti-095,Utilities,final bill,अंतिम बिल,intermediate,term,curated-supplemental,
uti-096,Utilities,gas account,गैस खाता,intermediate,term,curated-supplemental,
uti-097,Utilities,gas usage,गैस उपयोग,intermediate,term,curated-supplemental,
uti-098,Utilities,hardship program,आर्थिक कठिनाई कार्यक्रम,intermediate,term,curated-supplemental,
